date,city,cases,country
2020-10-10,Cusco,152,Peru
2020-10-11,Cusco,25,Peru
2020-10-12,Cusco,128,Peru
2020-10-13,Cusco,136,Peru
2020-10-14,Cusco,110,Peru
2020-10-15,Cusco,74,Peru
2020-10-16,Cusco,109,Peru
2020-10-17,Cusco,56,Peru
2020-10-18,Cusco,23,Peru
2020-10-19,Cusco,103,Peru
2020-10-20,Cusco,70,Peru
2020-10-21,Cusco,63,Peru
2020-10-22,Cusco,57,Peru
2020-10-23,Cusco,48,Peru
2020-10-24,Cusco,58,Peru
2020-10-25,Cusco,12,Peru
2020-10-26,Cusco,56,Peru
2020-10-27,Cusco,49,Peru
2020-10-28,Cusco,51,Peru
2020-10-29,Cusco,60,Peru
2020-10-30,Cusco,41,Peru
2020-10-31,Cusco,32,Peru
2020-11-01,Cusco,21,Peru
2020-11-02,Cusco,33,Peru
2020-11-03,Cusco,67,Peru
2020-11-04,Cusco,56,Peru
2020-11-05,Cusco,56,Peru
2020-11-07,Cusco,50,Peru
2020-11-08,Cusco,96,Peru
2020-11-09,Cusco,36,Peru
2020-11-10,Cusco,51,Peru
2020-11-11,Cusco,40,Peru
2020-11-12,Cusco,38,Peru
2020-11-13,Cusco,33,Peru
2020-11-14,Cusco,39,Peru
2020-11-15,Cusco,19,Peru
2020-11-16,Cusco,54,Peru
2020-11-17,Cusco,43,Peru
2020-11-18,Cusco,39,Peru
2020-11-19,Cusco,45,Peru
2020-11-20,Cusco,43,Peru
2020-11-21,Cusco,37,Peru
2020-11-22,Cusco,30,Peru
2020-11-23,Cusco,35,Peru
2020-11-24,Cusco,63,Peru
2020-11-25,Cusco,59,Peru
2020-11-26,Cusco,49,Peru
2020-11-27,Cusco,87,Peru
2020-11-28,Cusco,62,Peru
2020-11-29,Cusco,21,Peru
2020-11-30,Cusco,49,Peru
2020-12-01,Cusco,45,Peru
2020-12-02,Cusco,40,Peru
2020-12-03,Cusco,49,Peru
2020-12-04,Cusco,55,Peru
2020-12-05,Cusco,34,Peru
2020-12-07,Cusco,39,Peru
2020-12-08,Cusco,33,Peru
2020-12-09,Cusco,27,Peru
2020-12-10,Cusco,31,Peru
2020-12-11,Cusco,55,Peru
2020-12-12,Cusco,51,Peru
2020-12-13,Cusco,8,Peru
2020-12-14,Cusco,48,Peru
2020-12-15,Cusco,66,Peru
2020-12-16,Cusco,90,Peru
2020-12-17,Cusco,58,Peru
2020-12-18,Cusco,137,Peru
2020-12-19,Cusco,56,Peru
2020-12-20,Cusco,13,Peru
2020-12-21,Cusco,54,Peru
2020-12-22,Cusco,18,Peru
2020-12-23,Cusco,49,Peru
2020-12-24,Cusco,22,Peru
2020-12-25,Cusco,5,Peru
2020-12-26,Cusco,23,Peru
2020-12-27,Cusco,11,Peru
2020-12-28,Cusco,46,Peru
2020-12-29,Cusco,69,Peru
2020-12-30,Cusco,51,Peru
2020-12-31,Cusco,40,Peru
2021-01-01,Cusco,26,Peru
2021-01-02,Cusco,5,Peru
2021-01-03,Cusco,6,Peru
2021-01-04,Cusco,34,Peru
2021-01-05,Cusco,56,Peru
2021-01-06,Cusco,62,Peru
2021-01-07,Cusco,53,Peru
2021-01-08,Cusco,111,Peru
2021-01-09,Cusco,72,Peru
2021-01-10,Cusco,10,Peru
2021-01-11,Cusco,69,Peru
2021-01-12,Cusco,97,Peru
2021-01-13,Cusco,79,Peru
2021-01-14,Cusco,86,Peru
2021-01-15,Cusco,167,Peru
2021-01-16,Cusco,67,Peru
2021-01-17,Cusco,144,Peru
2021-01-18,Cusco,148,Peru
2021-01-19,Cusco,99,Peru
2021-01-20,Cusco,122,Peru
2021-01-21,Cusco,102,Peru
2021-01-22,Cusco,222,Peru
2021-01-23,Cusco,91,Peru
2021-01-24,Cusco,39,Peru
2021-01-25,Cusco,239,Peru
2021-01-26,Cusco,111,Peru
2021-01-27,Cusco,255,Peru
2021-01-28,Cusco,211,Peru
2021-01-29,Cusco,256,Peru
2021-01-30,Cusco,289,Peru
2021-01-31,Cusco,239,Peru
2021-02-01,Cusco,327,Peru
2021-02-02,Cusco,347,Peru
2021-02-03,Cusco,251,Peru
2021-02-04,Cusco,218,Peru
2021-02-05,Cusco,237,Peru
2021-02-06,Cusco,184,Peru
2021-02-07,Cusco,99,Peru
2021-02-08,Cusco,327,Peru
2021-02-09,Cusco,178,Peru
2021-02-10,Cusco,285,Peru
2021-02-11,Cusco,238,Peru
2021-02-12,Cusco,284,Peru
2021-02-13,Cusco,254,Peru
2021-02-14,Cusco,75,Peru
2021-02-15,Cusco,269,Peru
2021-02-16,Cusco,265,Peru
2021-02-17,Cusco,217,Peru
2021-02-18,Cusco,213,Peru
2021-02-19,Cusco,244,Peru
2021-02-20,Cusco,275,Peru
2021-02-21,Cusco,87,Peru
2021-02-22,Cusco,300,Peru
2021-02-23,Cusco,251,Peru
2021-02-24,Cusco,291,Peru
2021-02-25,Cusco,266,Peru
2021-02-26,Cusco,212,Peru
2021-02-27,Cusco,229,Peru
2021-02-28,Cusco,58,Peru
2021-03-01,Cusco,313,Peru
2021-03-02,Cusco,264,Peru
2021-03-03,Cusco,227,Peru
2021-03-04,Cusco,312,Peru
2021-03-05,Cusco,310,Peru
2021-03-06,Cusco,265,Peru
2021-03-07,Cusco,60,Peru
2021-03-08,Cusco,258,Peru
2021-03-09,Cusco,324,Peru
2021-03-10,Cusco,344,Peru
2021-03-11,Cusco,284,Peru
2021-03-12,Cusco,221,Peru
2021-03-13,Cusco,149,Peru
2021-03-14,Cusco,82,Peru
2021-03-15,Cusco,402,Peru
2021-03-16,Cusco,295,Peru
2021-03-17,Cusco,318,Peru
2021-03-18,Cusco,311,Peru
2021-03-19,Cusco,306,Peru
2021-03-20,Cusco,284,Peru
2021-03-21,Cusco,98,Peru
2021-03-22,Cusco,544,Peru
2021-03-23,Cusco,315,Peru
2021-03-24,Cusco,373,Peru
2021-03-25,Cusco,410,Peru
2021-03-26,Cusco,290,Peru
2021-03-27,Cusco,257,Peru
2021-03-28,Cusco,111,Peru
2021-03-29,Cusco,419,Peru
2021-03-30,Cusco,364,Peru
2021-03-31,Cusco,403,Peru
2021-04-01,Cusco,266,Peru
2021-04-02,Cusco,176,Peru
2021-04-03,Cusco,372,Peru
2021-04-04,Cusco,116,Peru
2021-04-05,Cusco,567,Peru
2021-04-06,Cusco,404,Peru
2021-04-07,Cusco,441,Peru
2021-04-08,Cusco,507,Peru
2021-04-09,Cusco,424,Peru
2021-04-10,Cusco,446,Peru
2021-04-11,Cusco,132,Peru
2021-04-12,Cusco,442,Peru
2021-04-13,Cusco,450,Peru
2021-04-14,Cusco,402,Peru
2021-04-15,Cusco,341,Peru
2021-04-16,Cusco,408,Peru
2021-04-17,Cusco,356,Peru
2021-04-18,Cusco,188,Peru
2021-04-19,Cusco,521,Peru
2021-04-20,Cusco,300,Peru
2021-04-21,Cusco,335,Peru
2021-04-22,Cusco,396,Peru
2021-04-23,Cusco,428,Peru
2021-04-24,Cusco,318,Peru
2021-04-25,Cusco,82,Peru
2021-04-26,Cusco,511,Peru
2021-04-27,Cusco,339,Peru
2021-04-28,Cusco,370,Peru
2021-04-29,Cusco,340,Peru
2021-04-30,Cusco,427,Peru
2021-05-01,Cusco,207,Peru
2021-05-02,Cusco,78,Peru
2021-05-03,Cusco,380,Peru
2021-05-04,Cusco,278,Peru
2021-05-05,Cusco,358,Peru
2021-05-06,Cusco,251,Peru
2021-05-07,Cusco,280,Peru
2021-05-08,Cusco,210,Peru
2021-05-09,Cusco,48,Peru
2021-05-10,Cusco,459,Peru
2021-05-11,Cusco,427,Peru
2021-05-12,Cusco,310,Peru
2021-05-13,Cusco,298,Peru
2021-05-14,Cusco,304,Peru
2021-05-15,Cusco,375,Peru
2021-05-16,Cusco,86,Peru
2021-05-17,Cusco,375,Peru
2021-05-18,Cusco,317,Peru
2021-05-19,Cusco,285,Peru
2021-05-20,Cusco,289,Peru
2021-05-21,Cusco,278,Peru
2021-05-22,Cusco,248,Peru
2021-05-23,Cusco,74,Peru
2021-05-24,Cusco,306,Peru
2021-05-25,Cusco,275,Peru
2021-05-26,Cusco,241,Peru
2021-05-27,Cusco,231,Peru
2021-05-28,Cusco,253,Peru
2021-05-29,Cusco,281,Peru
2021-05-30,Cusco,66,Peru
2021-05-31,Cusco,235,Peru
2021-06-01,Cusco,203,Peru
2021-06-02,Cusco,238,Peru
2021-06-03,Cusco,189,Peru
2021-06-04,Cusco,177,Peru
2021-06-05,Cusco,178,Peru
2021-06-06,Cusco,40,Peru
2021-06-07,Cusco,186,Peru
2021-06-08,Cusco,190,Peru
2021-06-09,Cusco,184,Peru
2021-06-10,Cusco,183,Peru
2021-06-11,Cusco,163,Peru
2021-06-12,Cusco,150,Peru
2021-06-13,Cusco,46,Peru
2021-06-14,Cusco,192,Peru
2021-06-15,Cusco,272,Peru
2021-06-16,Cusco,168,Peru
2021-06-17,Cusco,129,Peru
2021-06-18,Cusco,134,Peru
2021-06-19,Cusco,160,Peru
2021-06-20,Cusco,41,Peru
2021-06-21,Cusco,217,Peru
2021-06-22,Cusco,189,Peru
2021-06-23,Cusco,159,Peru
2021-06-24,Cusco,116,Peru
2021-06-25,Cusco,145,Peru
2021-06-26,Cusco,163,Peru
2021-06-27,Cusco,73,Peru
2021-06-28,Cusco,243,Peru
2021-06-29,Cusco,79,Peru
2021-06-30,Cusco,122,Peru
2021-07-01,Cusco,186,Peru
2021-07-02,Cusco,122,Peru
2021-07-03,Cusco,117,Peru
2021-07-04,Cusco,16,Peru
2021-07-05,Cusco,135,Peru
2021-07-06,Cusco,153,Peru
2021-07-07,Cusco,116,Peru
2021-07-08,Cusco,118,Peru
2021-07-09,Cusco,96,Peru
2021-07-10,Cusco,84,Peru
2021-07-11,Cusco,34,Peru
2021-07-12,Cusco,129,Peru
2021-07-13,Cusco,114,Peru
2021-07-14,Cusco,106,Peru
2021-07-15,Cusco,124,Peru
2021-07-16,Cusco,110,Peru
2021-07-17,Cusco,129,Peru
2021-07-18,Cusco,14,Peru
2021-07-19,Cusco,104,Peru
2021-07-20,Cusco,84,Peru
2021-07-21,Cusco,76,Peru
2021-07-22,Cusco,77,Peru
2021-07-23,Cusco,108,Peru
2021-07-24,Cusco,81,Peru
2021-07-25,Cusco,24,Peru
2021-07-26,Cusco,77,Peru
2021-07-27,Cusco,107,Peru
2021-07-28,Cusco,29,Peru
2021-07-29,Cusco,34,Peru
2021-07-30,Cusco,63,Peru
2021-07-31,Cusco,55,Peru
2021-08-01,Cusco,26,Peru
2021-08-02,Cusco,63,Peru
2021-08-03,Cusco,74,Peru
2021-08-04,Cusco,50,Peru
2021-08-05,Cusco,59,Peru
2021-08-06,Cusco,55,Peru
2021-08-07,Cusco,55,Peru
2021-08-08,Cusco,22,Peru
2021-08-09,Cusco,65,Peru
2021-08-10,Cusco,43,Peru
2021-08-11,Cusco,64,Peru
2021-08-12,Cusco,44,Peru
2021-08-13,Cusco,42,Peru
2021-08-14,Cusco,47,Peru
2021-08-15,Cusco,24,Peru
2021-08-16,Cusco,58,Peru
2021-08-17,Cusco,48,Peru
2021-08-18,Cusco,62,Peru
2021-08-19,Cusco,53,Peru
2021-08-20,Cusco,52,Peru
2021-08-21,Cusco,34,Peru
2021-08-22,Cusco,25,Peru
2021-08-23,Cusco,66,Peru
2021-08-24,Cusco,45,Peru
2021-08-25,Cusco,59,Peru
2021-08-26,Cusco,46,Peru
2021-08-27,Cusco,32,Peru
2021-08-28,Cusco,36,Peru
2021-08-29,Cusco,11,Peru
2021-08-30,Cusco,40,Peru
2021-08-31,Cusco,75,Peru
2021-09-01,Cusco,51,Peru
2021-09-02,Cusco,72,Peru
2021-09-03,Cusco,57,Peru
2021-09-04,Cusco,44,Peru
2021-09-05,Cusco,10,Peru
2021-09-06,Cusco,73,Peru
2021-09-07,Cusco,63,Peru
2021-09-08,Cusco,38,Peru
2021-09-09,Cusco,31,Peru
2021-09-10,Cusco,57,Peru
2021-09-11,Cusco,47,Peru
2021-09-12,Cusco,17,Peru
2021-09-13,Cusco,48,Peru
2021-09-14,Cusco,54,Peru
2021-09-15,Cusco,40,Peru
2021-09-16,Cusco,45,Peru
2021-09-17,Cusco,31,Peru
2021-09-18,Cusco,35,Peru
2021-09-19,Cusco,16,Peru
2021-09-20,Cusco,64,Peru
2021-09-21,Cusco,50,Peru
2021-09-22,Cusco,27,Peru
2021-09-23,Cusco,44,Peru
2021-09-24,Cusco,27,Peru
2021-09-25,Cusco,30,Peru
2021-09-26,Cusco,11,Peru
2021-09-27,Cusco,39,Peru
2021-09-28,Cusco,40,Peru
2021-09-29,Cusco,29,Peru
2021-09-30,Cusco,33,Peru
2021-10-01,Cusco,30,Peru
2021-10-02,Cusco,26,Peru
2021-10-03,Cusco,16,Peru
2021-10-04,Cusco,48,Peru
2021-10-05,Cusco,32,Peru
2021-10-06,Cusco,28,Peru
2021-10-07,Cusco,32,Peru
2021-10-08,Cusco,19,Peru
2021-10-09,Cusco,22,Peru
2021-10-10,Cusco,6,Peru
2021-10-11,Cusco,29,Peru
2021-10-12,Cusco,36,Peru
2021-10-13,Cusco,39,Peru
2021-10-14,Cusco,23,Peru
2021-10-15,Cusco,34,Peru
2021-10-16,Cusco,12,Peru
2021-10-17,Cusco,11,Peru
2021-10-18,Cusco,49,Peru
2021-10-19,Cusco,34,Peru
2021-10-20,Cusco,29,Peru
2021-10-21,Cusco,36,Peru
2021-10-22,Cusco,32,Peru
2021-10-23,Cusco,31,Peru
2021-10-24,Cusco,9,Peru
2021-10-25,Cusco,45,Peru
2021-10-26,Cusco,46,Peru
2021-10-27,Cusco,39,Peru
2021-10-28,Cusco,45,Peru
2021-10-29,Cusco,35,Peru
2021-10-30,Cusco,32,Peru
2021-10-31,Cusco,13,Peru
2021-11-01,Cusco,16,Peru
2021-11-02,Cusco,28,Peru
2021-11-03,Cusco,40,Peru
2021-11-04,Cusco,50,Peru
2021-11-05,Cusco,48,Peru
2021-11-06,Cusco,32,Peru
2021-11-07,Cusco,8,Peru
2021-11-08,Cusco,52,Peru
2021-11-09,Cusco,30,Peru
2021-11-10,Cusco,47,Peru
2021-11-11,Cusco,39,Peru
2021-11-12,Cusco,30,Peru
2021-11-13,Cusco,42,Peru
2021-11-14,Cusco,7,Peru
2021-11-15,Cusco,31,Peru
2021-11-16,Cusco,26,Peru
2021-11-17,Cusco,32,Peru
2021-11-18,Cusco,38,Peru
2021-11-19,Cusco,21,Peru
2021-11-20,Cusco,36,Peru
2021-11-21,Cusco,6,Peru
2021-11-22,Cusco,31,Peru
2021-11-23,Cusco,52,Peru
2021-11-24,Cusco,19,Peru
2021-11-25,Cusco,24,Peru
2021-11-26,Cusco,19,Peru
2021-11-27,Cusco,22,Peru
2021-11-28,Cusco,10,Peru
2021-11-29,Cusco,32,Peru
2021-11-30,Cusco,41,Peru
2021-12-01,Cusco,24,Peru
2021-12-02,Cusco,18,Peru
2021-12-03,Cusco,31,Peru
2021-12-04,Cusco,14,Peru
2021-12-05,Cusco,16,Peru
2021-12-06,Cusco,22,Peru
2021-12-07,Cusco,36,Peru
2021-12-08,Cusco,17,Peru
2021-12-09,Cusco,26,Peru
2021-12-10,Cusco,23,Peru
2021-12-11,Cusco,23,Peru
2021-12-12,Cusco,6,Peru
2021-12-13,Cusco,30,Peru
2021-12-14,Cusco,17,Peru
2021-12-15,Cusco,26,Peru
2021-12-16,Cusco,24,Peru
2021-12-17,Cusco,22,Peru
2021-12-18,Cusco,20,Peru
2021-12-19,Cusco,5,Peru
2021-12-20,Cusco,18,Peru
2021-12-21,Cusco,21,Peru
2021-12-22,Cusco,22,Peru
2021-12-23,Cusco,18,Peru
2021-12-24,Cusco,28,Peru
2021-12-25,Cusco,10,Peru
2021-12-26,Cusco,9,Peru
2021-12-27,Cusco,53,Peru
2021-12-28,Cusco,97,Peru
2021-12-29,Cusco,84,Peru
2021-12-30,Cusco,146,Peru
2021-12-31,Cusco,135,Peru
2022-01-01,Cusco,48,Peru
2022-01-02,Cusco,143,Peru
2022-01-03,Cusco,356,Peru
2022-01-04,Cusco,519,Peru
2022-01-05,Cusco,705,Peru
2022-01-06,Cusco,1122,Peru
2022-01-07,Cusco,994,Peru
2022-01-08,Cusco,1262,Peru
2022-01-09,Cusco,622,Peru
2022-01-10,Cusco,1383,Peru
2022-01-11,Cusco,1422,Peru
2022-01-12,Cusco,1848,Peru
2022-01-13,Cusco,1972,Peru
2022-01-14,Cusco,1961,Peru
2022-01-15,Cusco,1604,Peru
2022-01-16,Cusco,621,Peru
2022-01-17,Cusco,2198,Peru
2022-01-18,Cusco,1771,Peru
2022-01-19,Cusco,1808,Peru
2022-01-20,Cusco,1506,Peru
2022-01-21,Cusco,1517,Peru
2022-01-22,Cusco,1092,Peru
2022-01-23,Cusco,469,Peru
2022-01-24,Cusco,1384,Peru
2022-01-25,Cusco,1207,Peru
2022-01-26,Cusco,960,Peru
2022-01-27,Cusco,926,Peru
2022-01-28,Cusco,842,Peru
2022-01-29,Cusco,686,Peru
2022-01-30,Cusco,229,Peru
2022-01-31,Cusco,781,Peru
2022-02-01,Cusco,559,Peru
2022-02-02,Cusco,528,Peru
2022-02-03,Cusco,474,Peru
2022-02-04,Cusco,438,Peru
2022-02-05,Cusco,301,Peru
2022-02-06,Cusco,172,Peru
2022-02-07,Cusco,422,Peru
2022-02-08,Cusco,300,Peru
2022-02-09,Cusco,249,Peru
2022-02-10,Cusco,248,Peru
2022-02-11,Cusco,231,Peru
2022-02-12,Cusco,109,Peru
2022-02-13,Cusco,70,Peru
2022-02-14,Cusco,188,Peru
2022-02-15,Cusco,136,Peru
2022-02-16,Cusco,138,Peru
2022-02-17,Cusco,144,Peru
2022-02-18,Cusco,158,Peru
2022-02-19,Cusco,85,Peru
2022-02-20,Cusco,55,Peru
2022-02-21,Cusco,137,Peru
2022-02-22,Cusco,90,Peru
2022-02-23,Cusco,105,Peru
2022-02-24,Cusco,72,Peru
2022-02-25,Cusco,57,Peru
2022-02-26,Cusco,45,Peru
2022-02-27,Cusco,16,Peru
2022-02-28,Cusco,40,Peru
2022-03-01,Cusco,40,Peru
2022-03-02,Cusco,53,Peru
2022-03-03,Cusco,43,Peru
2022-03-04,Cusco,44,Peru
2022-03-05,Cusco,39,Peru
2022-03-06,Cusco,10,Peru
2022-03-07,Cusco,26,Peru
2022-03-08,Cusco,34,Peru
2022-03-09,Cusco,28,Peru
2022-03-10,Cusco,24,Peru
2022-03-11,Cusco,35,Peru
2022-03-12,Cusco,14,Peru
2022-03-13,Cusco,11,Peru
2022-03-14,Cusco,27,Peru
2022-03-15,Cusco,29,Peru
2022-03-16,Cusco,21,Peru
2022-03-17,Cusco,27,Peru
2022-03-18,Cusco,17,Peru
2022-03-19,Cusco,22,Peru
2022-03-20,Cusco,8,Peru
2022-03-21,Cusco,19,Peru
2022-03-22,Cusco,8,Peru
2022-03-23,Cusco,19,Peru
2022-03-24,Cusco,10,Peru
2022-03-25,Cusco,8,Peru
2022-03-26,Cusco,17,Peru
2022-03-27,Cusco,3,Peru
2022-03-28,Cusco,9,Peru
2022-03-29,Cusco,18,Peru
2022-03-30,Cusco,22,Peru
2022-03-31,Cusco,12,Peru
2022-04-01,Cusco,9,Peru
2022-04-02,Cusco,12,Peru
2022-04-03,Cusco,4,Peru
2022-04-04,Cusco,15,Peru
2022-04-05,Cusco,7,Peru
2022-04-06,Cusco,18,Peru
2022-04-07,Cusco,11,Peru
2022-04-08,Cusco,11,Peru
2022-04-09,Cusco,7,Peru
2022-04-10,Cusco,0,Peru
2022-04-11,Cusco,10,Peru
2022-04-12,Cusco,11,Peru
2022-04-13,Cusco,10,Peru
2022-04-14,Cusco,1,Peru
2022-04-15,Cusco,2,Peru
2022-04-16,Cusco,7,Peru
2022-04-17,Cusco,8,Peru
2022-04-18,Cusco,9,Peru
2022-04-19,Cusco,5,Peru
2022-04-20,Cusco,9,Peru
2022-04-21,Cusco,9,Peru
2022-04-22,Cusco,4,Peru
2022-04-23,Cusco,8,Peru
2022-04-24,Cusco,0,Peru
2022-04-25,Cusco,7,Peru
2022-04-26,Cusco,11,Peru
2022-04-27,Cusco,8,Peru
2022-04-28,Cusco,8,Peru
2022-04-29,Cusco,16,Peru
2022-04-30,Cusco,6,Peru
2022-05-01,Cusco,3,Peru
2022-05-02,Cusco,4,Peru
2022-05-03,Cusco,5,Peru
2022-05-04,Cusco,7,Peru
2022-05-05,Cusco,6,Peru
2022-05-06,Cusco,3,Peru
2022-05-07,Cusco,4,Peru
2022-05-08,Cusco,5,Peru
2022-05-09,Cusco,10,Peru
2022-05-10,Cusco,4,Peru
2022-05-11,Cusco,12,Peru
2022-05-12,Cusco,9,Peru
2022-05-13,Cusco,11,Peru
2022-05-14,Cusco,9,Peru
2022-05-15,Cusco,4,Peru
2022-05-16,Cusco,8,Peru
2022-05-17,Cusco,19,Peru
2022-05-18,Cusco,14,Peru
2022-05-19,Cusco,15,Peru
2022-05-20,Cusco,14,Peru
2022-05-21,Cusco,11,Peru
2022-05-22,Cusco,4,Peru
2022-05-23,Cusco,17,Peru
2022-05-24,Cusco,14,Peru
2022-05-25,Cusco,17,Peru
2022-05-26,Cusco,12,Peru
2022-05-27,Cusco,15,Peru
2022-05-28,Cusco,10,Peru
2022-05-29,Cusco,2,Peru
2022-05-30,Cusco,23,Peru
2022-05-31,Cusco,20,Peru
2022-06-01,Cusco,11,Peru
2022-06-02,Cusco,14,Peru
2022-06-03,Cusco,32,Peru
2022-06-04,Cusco,23,Peru
2022-06-05,Cusco,14,Peru
2022-06-06,Cusco,9,Peru
2022-06-07,Cusco,24,Peru
2022-06-08,Cusco,29,Peru
2022-06-09,Cusco,45,Peru
2022-06-10,Cusco,27,Peru
2022-06-11,Cusco,21,Peru
2022-06-12,Cusco,16,Peru
2022-06-13,Cusco,31,Peru
2022-06-14,Cusco,31,Peru
2022-06-15,Cusco,57,Peru
2022-06-16,Cusco,44,Peru
2022-06-17,Cusco,63,Peru
2022-06-18,Cusco,53,Peru
2022-06-19,Cusco,36,Peru
2022-06-20,Cusco,79,Peru
2022-06-21,Cusco,117,Peru
2022-06-22,Cusco,135,Peru
2022-06-23,Cusco,138,Peru
2022-06-24,Cusco,112,Peru
2022-06-25,Cusco,134,Peru
2022-06-26,Cusco,71,Peru
2022-06-27,Cusco,281,Peru
2022-06-28,Cusco,259,Peru
2022-06-29,Cusco,151,Peru
2022-06-30,Cusco,281,Peru
2022-07-01,Cusco,237,Peru
2022-07-02,Cusco,195,Peru
2022-07-03,Cusco,121,Peru
2022-07-04,Cusco,354,Peru
2022-07-05,Cusco,265,Peru
2022-07-06,Cusco,280,Peru
2022-07-07,Cusco,297,Peru
2022-07-08,Cusco,245,Peru
2022-07-09,Cusco,271,Peru
2022-07-10,Cusco,207,Peru
2022-07-11,Cusco,463,Peru
2022-07-12,Cusco,487,Peru
2022-07-13,Cusco,485,Peru
2022-07-14,Cusco,436,Peru
2022-07-15,Cusco,433,Peru
2022-07-16,Cusco,331,Peru
2022-07-17,Cusco,194,Peru
2022-07-18,Cusco,544,Peru
2022-07-19,Cusco,504,Peru
2022-07-20,Cusco,539,Peru
2022-07-21,Cusco,527,Peru
2022-07-22,Cusco,306,Peru
2022-07-23,Cusco,239,Peru
2022-07-24,Cusco,149,Peru
2022-07-25,Cusco,455,Peru
2022-07-26,Cusco,411,Peru
2022-07-27,Cusco,385,Peru
2022-07-28,Cusco,161,Peru
2022-07-29,Cusco,222,Peru
2022-07-30,Cusco,309,Peru
2022-07-31,Cusco,153,Peru
2022-08-01,Cusco,325,Peru
2022-08-02,Cusco,271,Peru
2022-08-03,Cusco,223,Peru
2022-08-04,Cusco,267,Peru
2022-08-05,Cusco,199,Peru
2022-08-06,Cusco,99,Peru
2022-08-07,Cusco,19,Peru
NA,Cusco,40,Peru
2020-03-06,Huancavelica,0,Peru
2020-03-07,Huancavelica,0,Peru
2020-03-08,Huancavelica,0,Peru
2020-03-09,Huancavelica,0,Peru
2020-03-10,Huancavelica,0,Peru
2020-03-11,Huancavelica,0,Peru
2020-03-12,Huancavelica,0,Peru
2020-03-13,Huancavelica,0,Peru
2020-03-14,Huancavelica,0,Peru
2020-03-15,Huancavelica,0,Peru
2020-03-16,Huancavelica,0,Peru
2020-03-17,Huancavelica,0,Peru
2020-03-18,Huancavelica,0,Peru
2020-03-19,Huancavelica,0,Peru
2020-03-20,Huancavelica,0,Peru
2020-03-21,Huancavelica,0,Peru
2020-03-22,Huancavelica,0,Peru
2020-03-23,Huancavelica,0,Peru
2020-03-24,Huancavelica,0,Peru
2020-03-25,Huancavelica,0,Peru
2020-03-26,Huancavelica,0,Peru
2020-03-27,Huancavelica,0,Peru
2020-03-28,Huancavelica,0,Peru
2020-03-29,Huancavelica,0,Peru
2020-03-30,Huancavelica,0,Peru
2020-03-31,Huancavelica,1,Peru
2020-04-01,Huancavelica,0,Peru
2020-04-02,Huancavelica,0,Peru
2020-04-03,Huancavelica,1,Peru
2020-04-04,Huancavelica,0,Peru
2020-04-05,Huancavelica,1,Peru
2020-04-06,Huancavelica,5,Peru
2020-04-07,Huancavelica,1,Peru
2020-04-08,Huancavelica,0,Peru
2020-04-09,Huancavelica,0,Peru
2020-04-10,Huancavelica,0,Peru
2020-04-11,Huancavelica,2,Peru
2020-04-12,Huancavelica,2,Peru
2020-04-13,Huancavelica,1,Peru
2020-04-14,Huancavelica,1,Peru
2020-04-15,Huancavelica,4,Peru
2020-04-16,Huancavelica,6,Peru
2020-04-17,Huancavelica,1,Peru
2020-04-18,Huancavelica,0,Peru
2020-04-19,Huancavelica,2,Peru
2020-04-20,Huancavelica,3,Peru
2020-04-21,Huancavelica,1,Peru
2020-04-22,Huancavelica,4,Peru
2020-04-23,Huancavelica,3,Peru
2020-04-24,Huancavelica,3,Peru
2020-04-25,Huancavelica,14,Peru
2020-04-26,Huancavelica,11,Peru
2020-04-27,Huancavelica,18,Peru
2020-04-28,Huancavelica,14,Peru
2020-04-29,Huancavelica,20,Peru
2020-04-30,Huancavelica,17,Peru
2020-05-01,Huancavelica,68,Peru
2020-05-02,Huancavelica,61,Peru
2020-05-03,Huancavelica,25,Peru
2020-05-04,Huancavelica,12,Peru
2020-05-05,Huancavelica,36,Peru
2020-05-06,Huancavelica,3,Peru
2020-05-07,Huancavelica,5,Peru
2020-05-08,Huancavelica,13,Peru
2020-05-09,Huancavelica,5,Peru
2020-05-10,Huancavelica,1,Peru
2020-05-11,Huancavelica,1,Peru
2020-05-12,Huancavelica,1,Peru
2020-05-13,Huancavelica,5,Peru
2020-05-14,Huancavelica,12,Peru
2020-05-15,Huancavelica,6,Peru
2020-05-16,Huancavelica,5,Peru
2020-05-17,Huancavelica,9,Peru
2020-05-18,Huancavelica,6,Peru
2020-05-19,Huancavelica,16,Peru
2020-05-20,Huancavelica,10,Peru
2020-05-21,Huancavelica,17,Peru
2020-05-22,Huancavelica,24,Peru
2020-05-23,Huancavelica,6,Peru
2020-05-24,Huancavelica,7,Peru
2020-05-25,Huancavelica,12,Peru
2020-05-26,Huancavelica,9,Peru
2020-05-27,Huancavelica,14,Peru
2020-05-28,Huancavelica,10,Peru
2020-05-29,Huancavelica,11,Peru
2020-05-30,Huancavelica,11,Peru
2020-05-31,Huancavelica,3,Peru
2020-06-01,Huancavelica,12,Peru
2020-06-02,Huancavelica,5,Peru
2020-06-03,Huancavelica,29,Peru
2020-06-04,Huancavelica,15,Peru
2020-06-05,Huancavelica,7,Peru
2020-06-06,Huancavelica,11,Peru
2020-06-07,Huancavelica,13,Peru
2020-06-08,Huancavelica,13,Peru
2020-06-09,Huancavelica,16,Peru
2020-06-10,Huancavelica,17,Peru
2020-06-11,Huancavelica,23,Peru
2020-06-12,Huancavelica,25,Peru
